,year,Toyota,Ford,Chevrolet,Honda,Nissan,Volkswagen,Hyundai,Dodge,Renault,Suzuki,Peugeot,Mazda,Mercedes-Benz,Citroen,Kia,BMW,year_exp
189,2012,52543146.16,40201675.72,33113985.48,27537417.6,27053486.64,37328866.88,23738635.04,7416506.08,14226733.76,17431965.48,13278674.84,9662155.32,10566429.48,10493940.52,13333688.08,9383332.2,2012.56
190,2012,52850825.6,40432074.2,33307350.8,27698837.0,27225158.4,37579895.8,23908120.4,7446204.8,14303636.6,17534892.8,13343020.4,9712057.2,10630133.8,10542426.2,13431608.8,9441267.0,2012.6
191,2012,53158505.04,40662472.68,33500716.12,27860256.4,27396830.16,37830924.72,24077605.759999998,7475903.52,14380539.44,17637820.12,13407365.96,9761959.08,10693838.12,10590911.88,13529529.52,9499201.8,2012.64
192,2012,53466184.480000004,40892871.16,33694081.44,28021675.8,27568501.92,38081953.64,24247091.12,7505602.24,14457442.28,17740747.44,13471711.52,9811860.96,10757542.44,10639397.56,13627450.24,9557136.6,2012.68
193,2012,53773863.92,41123269.64,33887446.76,28183095.2,27740173.68,38332982.56,24416576.48,7535300.96,14534345.12,17843674.76,13536057.08,9861762.84,10821246.76,10687883.24,13725370.96,9615071.4,2012.72
194,2012,54081543.36,41353668.12,34080812.08,28344514.6,27911845.44,38584011.480000004,24586061.84,7564999.68,14611247.96,17946602.08,13600402.64,9911664.72,10884951.08,10736368.92,13823291.68,9673006.2,2012.76
195,2012,54389222.8,41584066.6,34274177.4,28505934.0,28083517.2,38835040.4,24755547.2,7594698.4,14688150.8,18049529.4,13664748.2,9961566.6,10948655.4,10784854.6,13921212.4,9730941.0,2012.8
196,2012,54696902.24,41814465.08,34467542.72,28667353.4,28255188.96,39086069.32,24925032.56,7624397.12,14765053.64,18152456.72,13729093.76,10011468.48,11012359.72,10833340.28,14019133.120000001,9788875.8,2012.84
197,2012,55004581.68,42044863.56,34660908.04,28828772.8,28426860.72,39337098.24,25094517.92,7654095.84,14841956.48,18255384.04,13793439.32,10061370.36,11076064.04,10881825.96,14117053.84,9846810.6,2012.88
198,2012,55312261.12,42275262.04,34854273.36,28990192.2,28598532.48,39588127.16,25264003.28,7683794.5600000005,14918859.32,18358311.36,13857784.879999999,10111272.24,11139768.36,10930311.64,14214974.56,9904745.4,2012.92
199,2012,55619940.56,42505660.52,35047638.68,29151611.6,28770204.240000002,39839156.08,25433488.64,7713493.28,14995762.16,18461238.68,13922130.44,10161174.12,11203472.68,10978797.32,14312895.280000001,9962680.2,2012.96
200,2013,55927620.0,42736059.0,35241004.0,29313031.0,28941876.0,40090185.0,25602974.0,7743192.0,15072665.0,18564166.0,13986476.0,10211076.0,11267177.0,11027283.0,14410816.0,10020615.0,2013.0
201,2013,56242460.32,42968875.52,35427274.8,29482058.32,29123023.48,40347999.8,25782170.72,7771462.24,15150314.52,18674583.48,14061136.4,10263529.24,11336520.72,11077159.84,14515028.6,10084722.96,2013.04
202,2013,56557300.64,43201692.04,35613545.6,29651085.64,29304170.96,40605814.6,25961367.44,7799732.48,15227964.04,18785000.96,14135796.8,10315982.48,11405864.44,11127036.68,14619241.2,10148830.92,2013.08
203,2013,56872140.96,43434508.56,35799816.4,29820112.96,29485318.44,40863629.4,26140564.16,7828002.72,15305613.56,18895418.44,14210457.2,10368435.72,11475208.16,11176913.52,14723453.8,10212938.88,2013.12
204,2013,57186981.28,43667325.08,35986087.2,29989140.28,29666465.92,41121444.2,26319760.88,7856272.96,15383263.08,19005835.92,14285117.6,10420888.96,11544551.88,11226790.36,14827666.4,10277046.84,2013.16
205,2013,57501821.6,43900141.6,36172358.0,30158167.6,29847613.4,41379259.0,26498957.6,7884543.2,15460912.6,19116253.4,14359778.0,10473342.2,11613895.6,11276667.2,14931879.0,10341154.8,2013.2
206,2013,57816661.92,44132958.12,36358628.8,30327194.92,30028760.88,41637073.8,26678154.32,7912813.44,15538562.12,19226670.88,14434438.4,10525795.44,11683239.32,11326544.04,15036091.6,10405262.76,2013.24
207,2013,58131502.24,44365774.64,36544899.6,30496222.24,30209908.36,41894888.6,26857351.04,7941083.68,15616211.64,19337088.36,14509098.8,10578248.68,11752583.04,11376420.88,15140304.2,10469370.72,2013.28
208,2013,58446342.56,44598591.16,36731170.4,30665249.56,30391055.84,42152703.4,27036547.76,7969353.92,15693861.16,19447505.84,14583759.2,10630701.92,11821926.76,11426297.72,15244516.8,10533478.68,2013.32
209,2013,58761182.88,44831407.68,36917441.2,30834276.88,30572203.32,42410518.2,27215744.48,7997624.16,15771510.68,19557923.32,14658419.6,10683155.16,11891270.48,11476174.56,15348729.4,10597586.64,2013.36
210,2013,59076023.2,45064224.2,37103712.0,31003304.2,30753350.8,42668333.0,27394941.2,8025894.4,15849160.2,19668340.8,14733080.0,10735608.4,11960614.2,11526051.4,15452942.0,10661694.6,2013.4
211,2013,59390863.52,45297040.72,37289982.8,31172331.52,30934498.28,42926147.8,27574137.92,8054164.64,15926809.72,19778758.28,14807740.4,10788061.64,12029957.92,11575928.24,15557154.6,10725802.56,2013.44
212,2013,59705703.84,45529857.24,37476253.6,31341358.84,31115645.76,43183962.6,27753334.64,8082434.88,16004459.24,19889175.76,14882400.8,10840514.88,12099301.64,11625805.08,15661367.2,10789910.52,2013.48
213,2013,60020544.16,45762673.76,37662524.4,31510386.16,31296793.240000002,43441777.4,27932531.36,8110705.12,16082108.76,19999593.24,14957061.2,10892968.12,12168645.36,11675681.92,15765579.8,10854018.48,2013.52
214,2013,60335384.480000004,45995490.28,37848795.2,31679413.48,31477940.72,43699592.2,28111728.08,8138975.36,16159758.28,20110010.72,15031721.6,10945421.36,12237989.08,11725558.76,15869792.4,10918126.44,2013.56
215,2013,60650224.8,46228306.8,38035066.0,31848440.8,31659088.2,43957407.0,28290924.8,8167245.6,16237407.8,20220428.2,15106382.0,10997874.6,12307332.8,11775435.6,15974005.0,10982234.4,2013.6
216,2013,60965065.12,46461123.32,38221336.8,32017468.12,31840235.68,44215221.8,28470121.52,8195515.84,16315057.32,20330845.68,15181042.4,11050327.84,12376676.52,11825312.44,16078217.6,11046342.36,2013.64
217,2013,61279905.44,46693939.84,38407607.6,32186495.44,32021383.16,44473036.6,28649318.240000002,8223786.08,16392706.84,20441263.16,15255702.8,11102781.08,12446020.24,11875189.28,16182430.2,11110450.32,2013.68
218,2013,61594745.76,46926756.36,38593878.4,32355522.76,32202530.64,44730851.4,28828514.96,8252056.32,16470356.36,20551680.64,15330363.2,11155234.32,12515363.96,11925066.12,16286642.8,11174558.28,2013.72
219,2013,61909586.08,47159572.88,38780149.2,32524550.08,32383678.12,44988666.2,29007711.68,8280326.5600000005,16548005.88,20662098.12,15405023.6,11207687.56,12584707.68,11974942.96,16390855.4,11238666.24,2013.76
220,2013,62224426.4,47392389.4,38966420.0,32693577.4,32564825.6,45246481.0,29186908.4,8308596.8,16625655.4,20772515.6,15479684.0,11260140.8,12654051.4,12024819.8,16495068.0,11302774.2,2013.8
221,2013,62539266.72,47625205.92,39152690.8,32862604.72,32745973.08,45504295.8,29366105.12,8336867.04,16703304.92,20882933.08,15554344.4,11312594.04,12723395.120000001,12074696.64,16599280.6,11366882.16,2013.84
222,2013,62854107.04,47858022.44,39338961.6,33031632.04,32927120.56,45762110.6,29545301.84,8365137.28,16780954.44,20993350.56,15629004.8,11365047.28,12792738.84,12124573.48,16703493.2,11430990.12,2013.88
223,2013,63168947.36,48090838.96,39525232.4,33200659.36,33108268.04,46019925.4,29724498.56,8393407.52,16858603.96,21103768.04,15703665.2,11417500.52,12862082.56,12174450.32,16807705.8,11495098.08,2013.92
224,2013,63483787.68,48323655.48,39711503.2,33369686.68,33289415.52,46277740.2,29903695.28,8421677.76,16936253.48,21214185.52,15778325.6,11469953.76,12931426.28,12224327.16,16911918.4,11559206.04,2013.96
225,2014,63798628.0,48556472.0,39897774.0,33538714.0,33470563.0,46535555.0,30082892.0,8449948.0,17013903.0,21324603.0,15852986.0,11522407.0,13000770.0,12274204.0,17016131.0,11623314.0,2014.0
226,2014,64116431.8,48798755.8,40069153.96,33715384.28,33656315.36,46784603.64,30266060.64,8475568.28,17093187.8,21431798.76,15931013.24,11580395.44,13078929.76,12318560.48,17124678.84,11691588.32,2014.04
227,2014,64434235.6,49041039.6,40240533.92,33892054.56,33842067.72,47033652.28,30449229.28,8501188.56,17172472.6,21538994.52,16009040.48,11638383.88,13157089.52,12362916.96,17233226.68,11759862.64,2014.08
228,2014,64752039.4,49283323.4,40411913.88,34068724.84,34027820.08,47282700.92,30632397.92,8526808.84,17251757.4,21646190.28,16087067.72,11696372.32,13235249.28,12407273.44,17341774.52,11828136.96,2014.12
229,2014,65069843.2,49525607.2,40583293.84,34245395.12,34213572.44,47531749.56,30815566.56,8552429.12,17331042.2,21753386.04,16165094.96,11754360.76,13313409.04,12451629.92,17450322.36,11896411.28,2014.16
230,2014,65387647.0,49767891.0,40754673.8,34422065.4,34399324.8,47780798.2,30998735.2,8578049.4,17410327.0,21860581.8,16243122.2,11812349.2,13391568.8,12495986.4,17558870.2,11964685.6,2014.2
231,2014,65705450.8,50010174.8,40926053.76,34598735.68,34585077.16,48029846.84,31181903.84,8603669.68,17489611.8,21967777.56,16321149.44,11870337.64,13469728.56,12540342.88,17667418.04,12032959.92,2014.24
232,2014,66023254.6,50252458.6,41097433.72,34775405.96,34770829.52,48278895.48,31365072.48,8629289.96,17568896.6,22074973.32,16399176.68,11928326.08,13547888.32,12584699.36,17775965.88,12101234.24,2014.28
233,2014,66341058.4,50494742.4,41268813.68,34952076.24,34956581.88,48527944.12,31548241.12,8654910.24,17648181.4,22182169.08,16477203.92,11986314.52,13626048.08,12629055.84,17884513.72,12169508.56,2014.32
234,2014,66658862.2,50737026.2,41440193.64,35128746.52,35142334.24,48776992.76,31731409.76,8680530.52,17727466.2,22289364.84,16555231.16,12044302.96,13704207.84,12673412.32,17993061.56,12237782.88,2014.36
235,2014,66976666.0,50979310.0,41611573.6,35305416.8,35328086.6,49026041.4,31914578.4,8706150.8,17806751.0,22396560.6,16633258.4,12102291.4,13782367.6,12717768.8,18101609.4,12306057.2,2014.4
236,2014,67294469.8,51221593.8,41782953.56,35482087.08,35513838.96,49275090.04,32097747.04,8731771.08,17886035.8,22503756.36,16711285.64,12160279.84,13860527.36,12762125.28,18210157.24,12374331.52,2014.44
237,2014,67612273.6,51463877.6,41954333.52,35658757.36,35699591.32,49524138.68,32280915.68,8757391.36,17965320.6,22610952.12,16789312.88,12218268.28,13938687.12,12806481.76,18318705.08,12442605.84,2014.48
238,2014,67930077.4,51706161.4,42125713.48,35835427.64,35885343.68,49773187.32,32464084.32,8783011.64,18044605.4,22718147.88,16867340.12,12276256.72,14016846.879999999,12850838.24,18427252.92,12510880.16,2014.52
239,2014,68247881.2,51948445.2,42297093.44,36012097.92,36071096.04,50022235.96,32647252.96,8808631.92,18123890.2,22825343.64,16945367.36,12334245.16,14095006.64,12895194.72,18535800.76,12579154.48,2014.56
240,2014,68565685.0,52190729.0,42468473.4,36188768.2,36256848.4,50271284.6,32830421.6,8834252.2,18203175.0,22932539.4,17023394.6,12392233.6,14173166.4,12939551.2,18644348.6,12647428.8,2014.6
241,2014,68883488.8,52433012.8,42639853.36,36365438.48,36442600.76,50520333.24,33013590.240000002,8859872.48,18282459.8,23039735.16,17101421.84,12450222.04,14251326.16,12983907.68,18752896.44,12715703.120000001,2014.64
242,2014,69201292.6,52675296.6,42811233.32,36542108.76,36628353.12,50769381.88,33196758.88,8885492.76,18361744.6,23146930.92,17179449.08,12508210.48,14329485.92,13028264.16,18861444.28,12783977.44,2014.68
243,2014,69519096.4,52917580.4,42982613.28,36718779.04,36814105.48,51018430.52,33379927.52,8911113.04,18441029.4,23254126.68,17257476.32,12566198.92,14407645.68,13072620.64,18969992.12,12852251.76,2014.72
244,2014,69836900.2,53159864.2,43153993.24,36895449.32,36999857.84,51267479.16,33563096.16,8936733.32,18520314.2,23361322.44,17335503.56,12624187.36,14485805.44,13116977.120000001,19078539.96,12920526.08,2014.76
245,2014,70154704.0,53402148.0,43325373.2,37072119.6,37185610.2,51516527.8,33746264.8,8962353.6,18599599.0,23468518.2,17413530.8,12682175.8,14563965.2,13161333.6,19187087.8,12988800.4,2014.8
246,2014,70472507.8,53644431.8,43496753.16,37248789.88,37371362.56,51765576.44,33929433.44,8987973.88,18678883.8,23575713.96,17491558.04,12740164.24,14642124.96,13205690.08,19295635.64,13057074.72,2014.84
247,2014,70790311.6,53886715.6,43668133.12,37425460.16,37557114.92,52014625.08,34112602.08,9013594.16,18758168.6,23682909.72,17569585.28,12798152.68,14720284.72,13250046.56,19404183.48,13125349.04,2014.88
248,2014,71108115.4,54128999.4,43839513.08,37602130.44,37742867.28,52263673.72,34295770.72,9039214.44,18837453.4,23790105.48,17647612.52,12856141.120000001,14798444.48,13294403.04,19512731.32,13193623.36,2014.92
249,2014,71425919.2,54371283.2,44010893.04,37778800.72,37928619.64,52512722.36,34478939.36,9064834.72,18916738.2,23897301.24,17725639.76,12914129.56,14876604.24,13338759.52,19621279.16,13261897.68,2014.96
250,2015,71743723.0,54613567.0,44182273.0,37955471.0,38114372.0,52761771.0,34662108.0,9090455.0,18996023.0,24004497.0,17803667.0,12972118.0,14954764.0,13383116.0,19729827.0,13330172.0,2015.0
251,2015,72066971.88,54859928.24,44344927.64,38144222.32,38304657.24,53016686.92,34847128.72,9115136.08,19085761.68,24112808.24,17880546.8,13030605.6,15039763.56,13425129.68,19844583.76,13400981.92,2015.04
252,2015,72390220.76,55106289.48,44507582.28,38332973.64,38494942.48,53271602.84,35032149.44,9139817.16,19175500.36,24221119.48,17957426.6,13089093.2,15124763.12,13467143.36,19959340.52,13471791.84,2015.08
253,2015,72713469.64,55352650.72,44670236.92,38521724.96,38685227.72,53526518.76,35217170.16,9164498.24,19265239.04,24329430.72,18034306.4,13147580.8,15209762.68,13509157.04,20074097.28,13542601.76,2015.12
254,2015,73036718.52,55599011.96,44832891.56,38710476.28,38875512.96,53781434.68,35402190.88,9189179.32,19354977.72,24437741.96,18111186.2,13206068.4,15294762.24,13551170.72,20188854.04,13613411.68,2015.16
255,2015,73359967.4,55845373.2,44995546.2,38899227.6,39065798.2,54036350.6,35587211.6,9213860.4,19444716.4,24546053.2,18188066.0,13264556.0,15379761.8,13593184.4,20303610.8,13684221.6,2015.2
256,2015,73683216.28,56091734.44,45158200.84,39087978.92,39256083.44,54291266.52,35772232.32,9238541.48,19534455.08,24654364.44,18264945.8,13323043.6,15464761.36,13635198.08,20418367.56,13755031.52,2015.24
257,2015,74006465.16,56338095.68,45320855.48,39276730.24,39446368.68,54546182.44,35957253.04,9263222.56,19624193.76,24762675.68,18341825.6,13381531.2,15549760.92,13677211.76,20533124.32,13825841.44,2015.28
258,2015,74329714.04,56584456.92,45483510.12,39465481.56,39636653.92,54801098.36,36142273.76,9287903.64,19713932.44,24870986.92,18418705.4,13440018.8,15634760.48,13719225.44,20647881.08,13896651.36,2015.32
259,2015,74652962.92,56830818.16,45646164.76,39654232.88,39826939.16,55056014.28,36327294.48,9312584.72,19803671.12,24979298.16,18495585.2,13498506.4,15719760.04,13761239.12,20762637.84,13967461.28,2015.36
260,2015,74976211.8,57077179.4,45808819.4,39842984.2,40017224.4,55310930.2,36512315.2,9337265.8,19893409.8,25087609.4,18572465.0,13556994.0,15804759.6,13803252.8,20877394.6,14038271.2,2015.4
261,2015,75299460.68,57323540.64,45971474.04,40031735.52,40207509.64,55565846.12,36697335.92,9361946.88,19983148.48,25195920.64,18649344.8,13615481.6,15889759.16,13845266.48,20992151.36,14109081.12,2015.44
262,2015,75622709.56,57569901.88,46134128.68,40220486.84,40397794.88,55820762.04,36882356.64,9386627.96,20072887.16,25304231.88,18726224.6,13673969.2,15974758.72,13887280.16,21106908.12,14179891.04,2015.48
263,2015,75945958.44,57816263.12,46296783.32,40409238.16,40588080.12,56075677.96,37067377.36,9411309.04,20162625.84,25412543.12,18803104.4,13732456.8,16059758.28,13929293.84,21221664.88,14250700.96,2015.52
264,2015,76269207.32,58062624.36,46459437.96,40597989.48,40778365.36,56330593.88,37252398.08,9435990.12,20252364.52,25520854.36,18879984.2,13790944.4,16144757.84,13971307.52,21336421.64,14321510.88,2015.56
265,2015,76592456.2,58308985.6,46622092.6,40786740.8,40968650.6,56585509.8,37437418.8,9460671.2,20342103.2,25629165.6,18956864.0,13849432.0,16229757.4,14013321.2,21451178.4,14392320.8,2015.6
266,2015,76915705.08,58555346.84,46784747.24,40975492.12,41158935.84,56840425.72,37622439.52,9485352.28,20431841.88,25737476.84,19033743.8,13907919.6,16314756.96,14055334.88,21565935.16,14463130.72,2015.64
267,2015,77238953.96,58801708.08,46947401.88,41164243.44,41349221.08,57095341.64,37807460.24,9510033.36,20521580.56,25845788.08,19110623.6,13966407.2,16399756.52,14097348.56,21680691.92,14533940.64,2015.68
268,2015,77562202.84,59048069.32,47110056.52,41352994.76,41539506.32,57350257.56,37992480.96,9534714.44,20611319.24,25954099.32,19187503.4,14024894.8,16484756.08,14139362.24,21795448.68,14604750.56,2015.72
269,2015,77885451.72,59294430.56,47272711.16,41541746.08,41729791.56,57605173.480000004,38177501.68,9559395.52,20701057.92,26062410.56,19264383.2,14083382.4,16569755.64,14181375.92,21910205.44,14675560.48,2015.76
270,2015,78208700.6,59540791.8,47435365.8,41730497.4,41920076.8,57860089.4,38362522.4,9584076.6,20790796.6,26170721.8,19341263.0,14141870.0,16654755.2,14223389.6,22024962.2,14746370.4,2015.8
271,2015,78531949.48,59787153.04,47598020.44,41919248.72,42110362.04,58115005.32,38547543.12,9608757.68,20880535.28,26279033.04,19418142.8,14200357.6,16739754.76,14265403.28,22139718.96,14817180.32,2015.84
272,2015,78855198.36,60033514.28,47760675.08,42108000.04,42300647.28,58369921.24,38732563.84,9633438.76,20970273.96,26387344.28,19495022.6,14258845.2,16824754.32,14307416.96,22254475.72,14887990.24,2015.88
273,2015,79178447.24,60279875.519999996,47923329.72,42296751.36,42490932.519999996,58624837.16,38917584.56,9658119.84,21060012.64,26495655.52,19571902.4,14317332.8,16909753.88,14349430.64,22369232.48,14958800.16,2015.92
274,2015,79501696.12,60526236.76,48085984.36,42485502.68,42681217.76,58879753.08,39102605.28,9682800.92,21149751.32,26603966.76,19648782.2,14375820.4,16994753.44,14391444.32,22483989.24,15029610.08,2015.96
275,2016,79824945.0,60772598.0,48248639.0,42674254.0,42871503.0,59134669.0,39287626.0,9707482.0,21239490.0,26712278.0,19725662.0,14434308.0,17079753.0,14433458.0,22598746.0,15100420.0,2016.0
276,2016,80159494.44,61016054.84,48412548.36,42877047.08,43071552.4,59398499.68,39454533.12,9729421.8,21334489.52,26834567.24,19788888.16,14495426.96,17173186.16,14473141.76,22702766.8,15174656.64,2016.04
277,2016,80494043.88,61259511.68,48576457.72,43079840.16,43271601.8,59662330.36,39621440.24,9751361.6,21429489.04,26956856.48,19852114.32,14556545.92,17266619.32,14512825.52,22806787.6,15248893.28,2016.08
278,2016,80828593.32,61502968.52,48740367.08,43282633.24,43471651.2,59926161.04,39788347.36,9773301.4,21524488.56,27079145.72,19915340.48,14617664.88,17360052.48,14552509.28,22910808.4,15323129.92,2016.12
279,2016,81163142.76,61746425.36,48904276.44,43485426.32,43671700.6,60189991.72,39955254.48,9795241.2,21619488.08,27201434.96,19978566.64,14678783.84,17453485.64,14592193.04,23014829.2,15397366.56,2016.16
280,2016,81497692.2,61989882.2,49068185.8,43688219.4,43871750.0,60453822.4,40122161.6,9817181.0,21714487.6,27323724.2,20041792.8,14739902.8,17546918.8,14631876.8,23118850.0,15471603.2,2016.2
281,2016,81832241.64,62233339.04,49232095.16,43891012.48,44071799.4,60717653.08,40289068.72,9839120.8,21809487.12,27446013.44,20105018.96,14801021.76,17640351.96,14671560.56,23222870.8,15545839.84,2016.24
282,2016,82166791.08,62476795.88,49396004.52,44093805.56,44271848.8,60981483.76,40455975.84,9861060.6,21904486.64,27568302.68,20168245.12,14862140.72,17733785.12,14711244.32,23326891.6,15620076.48,2016.28
283,2016,82501340.52,62720252.72,49559913.88,44296598.64,44471898.2,61245314.44,40622882.96,9883000.4,21999486.16,27690591.92,20231471.28,14923259.68,17827218.28,14750928.08,23430912.4,15694313.12,2016.32
284,2016,82835889.96,62963709.56,49723823.24,44499391.72,44671947.6,61509145.12,40789790.08,9904940.2,22094485.68,27812881.16,20294697.44,14984378.64,17920651.44,14790611.84,23534933.2,15768549.76,2016.36
285,2016,83170439.4,63207166.4,49887732.6,44702184.8,44871997.0,61772975.8,40956697.2,9926880.0,22189485.2,27935170.4,20357923.6,15045497.6,18014084.6,14830295.6,23638954.0,15842786.4,2016.4
286,2016,83504988.84,63450623.24,50051641.96,44904977.88,45072046.4,62036806.48,41123604.32,9948819.8,22284484.72,28057459.64,20421149.76,15106616.56,18107517.76,14869979.36,23742974.8,15917023.04,2016.44
287,2016,83839538.28,63694080.08,50215551.32,45107770.96,45272095.8,62300637.16,41290511.44,9970759.6,22379484.24,28179748.88,20484375.92,15167735.52,18200950.92,14909663.12,23846995.6,15991259.68,2016.48
288,2016,84174087.72,63937536.92,50379460.68,45310564.04,45472145.2,62564467.84,41457418.56,9992699.4,22474483.76,28302038.12,20547602.08,15228854.48,18294384.08,14949346.88,23951016.4,16065496.32,2016.52
289,2016,84508637.16,64180993.76,50543370.04,45513357.12,45672194.6,62828298.52,41624325.68,10014639.2,22569483.28,28424327.36,20610828.24,15289973.44,18387817.24,14989030.64,24055037.2,16139732.96,2016.56
290,2016,84843186.6,64424450.6,50707279.4,45716150.2,45872244.0,63092129.2,41791232.8,10036579.0,22664482.8,28546616.6,20674054.4,15351092.4,18481250.4,15028714.4,24159058.0,16213969.6,2016.6
291,2016,85177736.04,64667907.44,50871188.76,45918943.28,46072293.4,63355959.88,41958139.92,10058518.8,22759482.32,28668905.84,20737280.56,15412211.36,18574683.56,15068398.16,24263078.8,16288206.24,2016.64
292,2016,85512285.48,64911364.28,51035098.12,46121736.36,46272342.8,63619790.56,42125047.04,10080458.6,22854481.84,28791195.08,20800506.72,15473330.32,18668116.72,15108081.92,24367099.6,16362442.879999999,2016.68
293,2016,85846834.92,65154821.12,51199007.48,46324529.44,46472392.2,63883621.24,42291954.16,10102398.4,22949481.36,28913484.32,20863732.88,15534449.28,18761549.88,15147765.68,24471120.4,16436679.52,2016.72
294,2016,86181384.36,65398277.96,51362916.84,46527322.519999996,46672441.6,64147451.92,42458861.28,10124338.2,23044480.88,29035773.56,20926959.04,15595568.24,18854983.04,15187449.44,24575141.2,16510916.16,2016.76
295,2016,86515933.8,65641734.8,51526826.2,46730115.6,46872491.0,64411282.6,42625768.4,10146278.0,23139480.4,29158062.8,20990185.2,15656687.2,18948416.2,15227133.2,24679162.0,16585152.8,2016.8
296,2016,86850483.24,65885191.64,51690735.56,46932908.68,47072540.4,64675113.28,42792675.52,10168217.8,23234479.92,29280352.04,21053411.36,15717806.16,19041849.36,15266816.96,24783182.8,16659389.44,2016.84
297,2016,87185032.68,66128648.48,51854644.92,47135701.76,47272589.8,64938943.96,42959582.64,10190157.6,23329479.44,29402641.28,21116637.52,15778925.12,19135282.52,15306500.72,24887203.6,16733626.08,2016.88
298,2016,87519582.12,66372105.32,52018554.28,47338494.84,47472639.2,65202774.64,43126489.76,10212097.4,23424478.96,29524930.52,21179863.68,15840044.08,19228715.68,15346184.48,24991224.4,16807862.72,2016.92
299,2016,87854131.56,66615562.16,52182463.64,47541287.92,47672688.6,65466605.32,43293396.88,10234037.2,23519478.48,29647219.76,21243089.84,15901163.04,19322148.84,15385868.24,25095245.2,16882099.36,2016.96
300,2017,88188681.0,66859019.0,52346373.0,47744081.0,47872738.0,65730436.0,43460304.0,10255977.0,23614478.0,29769509.0,21306316.0,15962282.0,19415582.0,15425552.0,25199266.0,16956336.0,2017.0
301,2017,88528088.36,67076875.4,52512860.24,47946398.24,48068483.36,65997728.48,43630411.76,10277064.76,23706067.04,29898562.24,21366862.72,16024661.48,19509630.12,15465285.2,25306898.04,17031572.6,2017.04
302,2017,88867495.72,67294731.8,52679347.48,48148715.48,48264228.72,66265020.96,43800519.52,10298152.52,23797656.08,30027615.48,21427409.44,16087040.96,19603678.24,15505018.4,25414530.08,17106809.2,2017.08
303,2017,89206903.08,67512588.2,52845834.72,48351032.72,48459974.08,66532313.44,43970627.28,10319240.28,23889245.12,30156668.72,21487956.16,16149420.44,19697726.36,15544751.6,25522162.12,17182045.8,2017.12
304,2017,89546310.44,67730444.6,53012321.96,48553349.96,48655719.44,66799605.92,44140735.04,10340328.04,23980834.16,30285721.96,21548502.88,16211799.92,19791774.48,15584484.8,25629794.16,17257282.4,2017.16
305,2017,89885717.8,67948301.0,53178809.2,48755667.2,48851464.8,67066898.4,44310842.8,10361415.8,24072423.2,30414775.2,21609049.6,16274179.4,19885822.6,15624218.0,25737426.2,17332519.0,2017.2
306,2017,90225125.16,68166157.4,53345296.44,48957984.44,49047210.16,67334190.88,44480950.56,10382503.56,24164012.24,30543828.44,21669596.32,16336558.88,19979870.72,15663951.2,25845058.24,17407755.6,2017.24
307,2017,90564532.52,68384013.8,53511783.68,49160301.68,49242955.52,67601483.36,44651058.32,10403591.32,24255601.28,30672881.68,21730143.04,16398938.36,20073918.84,15703684.4,25952690.28,17482992.2,2017.28
308,2017,90903939.88,68601870.2,53678270.92,49362618.92,49438700.88,67868775.84,44821166.08,10424679.08,24347190.32,30801934.92,21790689.76,16461317.84,20167966.96,15743417.6,26060322.32,17558228.8,2017.32
309,2017,91243347.24,68819726.6,53844758.16,49564936.16,49634446.24,68136068.32,44991273.84,10445766.84,24438779.36,30930988.16,21851236.48,16523697.32,20262015.08,15783150.8,26167954.36,17633465.4,2017.36
310,2017,91582754.6,69037583.0,54011245.4,49767253.4,49830191.6,68403360.8,45161381.6,10466854.6,24530368.4,31060041.4,21911783.2,16586076.8,20356063.2,15822884.0,26275586.4,17708702.0,2017.4
311,2017,91922161.96,69255439.4,54177732.64,49969570.64,50025936.96,68670653.28,45331489.36,10487942.36,24621957.44,31189094.64,21972329.92,16648456.28,20450111.32,15862617.2,26383218.44,17783938.6,2017.44
312,2017,92261569.32,69473295.8,54344219.88,50171887.88,50221682.32,68937945.76,45501597.12,10509030.12,24713546.48,31318147.88,22032876.64,16710835.76,20544159.44,15902350.4,26490850.48,17859175.2,2017.48
313,2017,92600976.68,69691152.2,54510707.12,50374205.12,50417427.68,69205238.24,45671704.88,10530117.88,24805135.52,31447201.12,22093423.36,16773215.24,20638207.56,15942083.6,26598482.52,17934411.8,2017.52
314,2017,92940384.04,69909008.6,54677194.36,50576522.36,50613173.04,69472530.72,45841812.64,10551205.64,24896724.56,31576254.36,22153970.08,16835594.72,20732255.68,15981816.8,26706114.56,18009648.4,2017.56
315,2017,93279791.4,70126865.0,54843681.6,50778839.6,50808918.4,69739823.2,46011920.4,10572293.4,24988313.6,31705307.6,22214516.8,16897974.2,20826303.8,16021550.0,26813746.6,18084885.0,2017.6
316,2017,93619198.76,70344721.4,55010168.84,50981156.84,51004663.76,70007115.68,46182028.16,10593381.16,25079902.64,31834360.84,22275063.52,16960353.68,20920351.92,16061283.2,26921378.64,18160121.6,2017.64
317,2017,93958606.12,70562577.8,55176656.08,51183474.08,51200409.12,70274408.16,46352135.92,10614468.92,25171491.68,31963414.08,22335610.24,17022733.16,21014400.04,16101016.4,27029010.68,18235358.2,2017.68
318,2017,94298013.48,70780434.2,55343143.32,51385791.32,51396154.48,70541700.64,46522243.68,10635556.68,25263080.72,32092467.32,22396156.96,17085112.64,21108448.16,16140749.6,27136642.72,18310594.8,2017.72
